id,headword_id,word,sentence,answer,distractors
8998,35528,share,"My brother and I used to ___ a bedroom when we were kids, so we had to learn to get along in a small space.",share,"{decorate,avoid,purchase}"
9003,35545,shave,"Unlike trimming, which just shortens the hair, to ___ is to remove it completely from the skin with a razor.",shave,"{comb,wash,dye}"
9004,35553,she,My sister Sarah is a great cook; ___ is always trying new recipes she finds online.,she,"{he,they,it}"
9006,35566,sheep,The farmer sheared the thick wool from his ___ to sell at the market.,sheep,"{pigs,chickens,cows}"
9008,35576,sheet,A thin ___ of ice covered the pond early in the morning.,sheet,"{block,river,puddle}"
9009,35580,shelf,She placed the vase carefully on the highest ___ in the cabinet.,shelf,"{drawer,handle,hinge}"
9011,35587,shelter,"During the blizzard, the old barn served as a temporary ___ for the lost travelers.",shelter,"{prison,home,destination}"
9013,35622,shine,"To make the silver teapot ___, she polished it for an hour.",shine,"{tarnish,darken,break}"
9015,35632,ship,The massive container ___ carried cargo across the Atlantic Ocean.,ship,"{canoe,dinghy,jet ski}"
9017,35651,shirt,"He buttoned up his collar and straightened his tie, making sure his ___ was tucked in neatly.",shirt,"{coat,vest,cardigan}"
9018,35661,shock,Touching the live wire gave him a painful electric ___.,shock,"{warmth,chill,vibration}"
9021,35668,shoe,"Before the race, the runner tied the laces of his new running ___.",shoe,"{hat,glove,belt}"
9022,35679,shoot,"The hunter raised his rifle, preparing to ___ the deer.",shoot,"{watch,follow,scare}"
9023,35681,shooting,The director yelled 'Action!' and the ___ for the final scene of the movie began.,shooting,"{acting,rehearsal,viewing}"
9025,35692,shopping,"After visiting the mall, she came home with three large bags full of new clothes from her ___ trip.",shopping,"{hiking,driving,working}"
9026,35696,shore,The small boat was pulled up onto the rocky ___ of the lake.,shore,"{island,harbor,wave}"
9027,35699,short,"His vacation was ___ than he had planned, lasting only three days.",shorter,"{busier,pricier,sunnier}"
9029,35714,shortly,"The host announced that dinner would be served ___, so guests began to take their seats.",shortly,"{loudly,formally,quietly}"
9030,35723,shot,"With a powerful kick, the soccer player ___ the ball into the goal.",shot,"{threw,carried,bounced}"
9031,35725,should,You ___ finish your homework before watching TV.,should,"{want,like,try}"
9032,35726,shoulder,The soldier carried a heavy rifle slung over his ___.,shoulder,"{neck,waist,chest}"
9033,35727,shout,"To be heard over the loud music, she had to ___ across the room.",shout,"{whisper,mumble,ask}"
9035,35733,show,She opened her hand and ___ me the small seashell she had found.,showed,"{gave,threw,sold}"
9036,35738,shower,The weather forecast predicted a brief afternoon ___ but said the rest of the day would be sunny.,shower,"{storm,blizzard,flood}"
9037,35764,shrink,"If you wash wool in hot water, it will ___ dramatically.",shrink,"{soften,tear,fade}"
9043,35821,side,He wrote his name on one ___ of the card and the address on the other.,side,"{edge,corner,point}"
9044,35854,sigh,"Finishing the difficult exam, he leaned back in his chair and let out a long ___ of relief.",sigh,"{shout,laugh,sob}"
9045,35855,sight,"After the eye surgery, the doctors were hopeful they could restore the patient's ___.",sight,"{focus,health,hearing}"
9046,35866,sign,He put a large 'For Sale' ___ in his front yard.,sign,"{flag,letter,box}"
9047,35868,signal,The referee blew his whistle as a ___ to end the game.,signal,"{reason,reminder,sound}"
9048,35873,signature,"To make the check valid, you must provide your ___ on the line at the bottom.",signature,"{name,initials,mark}"
9049,35878,significance,The lawyer argued that the new evidence was of great ___ to the case.,significance,"{curiosity,difficulty,length}"
9052,35890,silence,"The librarian insisted on complete ___ in the reading room, asking the noisy group to leave.",silence,"{attention,order,calm}"
9053,35892,silent,The usually noisy classroom became completely ___ when the principal walked in.,silent,"{empty,clean,small}"
9054,35901,silk,The caterpillar spun a cocoon of delicate ___ before transforming into a moth.,silk,"{wool,cotton,thread}"
9055,35907,silly,The clown wore a big red nose and a ___ hat with a spinning propeller.,silly,"{formal,normal,fashionable}"
9061,35942,simply,The instructions were ___ written: just add water and stir.,simply,"{poorly,vaguely,creatively}"
9069,35966,single,"Out of all the bullets in the magazine, he only needed a ___ shot to hit the bullseye.",single,"{lucky,powerful,steady}"
9072,36005,sister,My mother's daughter is my ___.,sister,"{aunt,cousin,niece}"
9076,36019,situation,The general assessed the battlefield ___ before giving his next command.,situation,"{location,environment,geography}"
9077,36021,six,"A standard cube, like a die used in board games, has ___ faces.",six,"{four,five,eight}"
9078,36023,sixteen,"In many countries, ___ is the common age for getting a driver's license.",sixteen,"{thirteen,fifteen,twenty}"
9079,36027,sixty,There are ___ seconds in a minute.,sixty,"{thirty,ninety,one hundred}"
9082,36058,ski,"To navigate the snowy slopes, he needed a pole in each hand and a ___ on each foot.",ski,"{boot,skate,snowshoe}"
9084,36065,skill,She honed her ___ by practicing piano for two hours each day.,skill,"{habit,ambition,patience}"
9085,36066,skilled,The ___ carpenter crafted the intricate woodwork without any errors.,skilled,"{artistic,cautious,famous}"
9086,36078,skin,A snake sheds its ___ as it grows.,skin,"{shell,coat,feathers}"
9087,36086,skip,"If you don't know the answer, it's best to ___ the question and come back to it later.",skip,"{read,repeat,finish}"
9088,36089,skirt,"She paired her new blouse with a long, flowing ___ for the party.",skirt,"{hat,scarf,jacket}"
9090,36099,sky,"From the airplane window, we could see the endless blue ___ above the clouds.",sky,"{ocean,ceiling,ground}"
9094,36150,slave,A person who is the legal property of another and is forced to obey them is called a ___.,slave,"{servant,prisoner,employee}"
9095,36155,slavery,The historical practice of owning people as property is known as ___.,slavery,"{poverty,injustice,monarchy}"
9096,36171,sleep,Most adults need about eight hours of ___ per night to feel rested.,sleep,"{work,food,exercise}"
9097,36194,slice,"For the sandwich, he used a machine to ___ the cheese very thinly.",slice,"{grate,melt,spread}"
9098,36199,slide,The children loved to ___ down the grassy hill on pieces of cardboard.,slide,"{run,jump,roll}"
9101,36205,slim,"The chances of winning the lottery are quite ___, but people still play.",slim,"{high,certain,fair}"
9102,36216,slip,The secret note ___ from his hand and landed under the table.,slipped,"{jumped,flew,rolled}"
9109,36298,smart,Her ___ solution to the puzzle impressed even the seasoned contestants.,smart,"{wrong,final,slow}"
9111,36311,smell,"After the gas leak, a strong ___ of rotten eggs filled the air.",smell,"{sound,taste,sight}"
9115,36346,smooth,"After hours of sanding, the woodworker was satisfied that the tabletop was perfectly ___.",smooth,"{dark,heavy,natural}"
9116,36369,snake,"We saw the long, legless reptile ___ through the tall grass.",snake,"{lizard,alligator,turtle}"
9118,36430,snow,"They used a machine to create piles of white, fluffy ___ for the winter festival.",snow,"{rain,sand,dirt}"
9120,36464,soap,"To wash her hands properly, she lathered a bar of ___ with water.",soap,"{towel,sponge,cream}"
9122,36476,soccer,"In the game of ___, players advance the ball with their feet and try to score in the opponent's goal.",soccer,"{tennis,golf,hockey}"
9123,36480,social,"The event was designed to be ___, encouraging guests to mingle and meet new people.",social,"{quiet,short,competitive}"
9125,36493,society,"Humans are unique in their ability to form a complex ___ with laws, culture, and institutions.",society,"{family,colony,species}"
9126,36503,sock,He realized he had a hole in the toe of his left ___ when he took his shoe off.,sock,"{sandal,trouser,sleeve}"
9127,36519,soft,The kitten's fur was so ___ that the children couldn't stop petting it.,soft,"{clean,long,warm}"
9128,36533,software,"To edit the photos, she installed a new piece of ___ on her computer.",software,"{keyboard,monitor,memory}"
9130,36547,solar,Panels on the roof collect energy from the sun to provide ___ power for the house.,solar,"{nuclear,electric,lunar}"
9131,36554,soldier,The ___ was deployed to a foreign country as part of the peacekeeping mission.,soldier,"{doctor,teacher,politician}"
9140,36621,some,"I have ___ apples, but not enough for everyone; could you buy more?",some,"{every,no,another}"
9142,36624,somehow,"The magician made the rabbit disappear, and ___ it reappeared in his hat.",somehow,"{slowly,loudly,sadly}"
9143,36625,someone,I think there is ___ at the door because I just heard a knock.,someone,"{anyone,no one,everyone}"
9144,36631,something,"He seemed distracted, as if ___ was bothering him.",something,"{nothing,anything,everything}"
9146,36633,sometimes,"On days when the weather is good, she ___ goes for a walk, but she stays inside during rain or snow.",sometimes,"{always,never,everywhere}"
9149,36648,son,"The king's first-born ___, the prince, was heir to the throne.",son,"{wife,daughter,nephew}"
9150,36651,song,She sang a beautiful ___ while playing the guitar.,song,"{story,poem,speech}"
9151,36668,soon,"Don't worry, the movie is starting very ___; the previews are almost over.",soon,"{late,ago,slowly}"
9154,36710,sorry,"As an apology for being late, he said, 'I am very ___.'",sorry,"{happy,angry,proud}"
9155,36711,sort,"To make it easier to find a matching pair, he decided to ___ his socks by color.",sort,"{wash,fold,wear}"
