id,headword_id,word,sentence,answer,distractors
8488,31270,pronounce,She ___ the name correctly during the ceremony.,pronounced,"{announced,stated,declared}"
8492,31302,proper,Make sure you wear ___ attire for the formal dinner.,proper,"{casual,inappropriate,athletic}"
8518,31489,province,"Canada is divided into ten large administrative regions, each known as a ___, which has its own local government.",province,"{county,municipality,territory}"
8525,31596,psychology,He studied ___ to understand the motivations behind human behavior.,psychology,"{biology,chemistry,history}"
8526,30064,pub,"In London, they met at a traditional ___ for some fish and chips and a pint of ale.",pub,"{bistro,diner,club}"
8534,31670,pull,"To start the old lawnmower, you have to ___ sharply on the cord.",pull,"{turn,press,twist}"
8535,31690,pulse,The doctor checked the patient's ___ to assess his heart health.,pulse,"{temperature,respiration,pressure}"
8536,31701,pump,"After the well was drilled, the crew ___ water into the storage tank.",pumped,"{poured,siphoned,drained}"
8539,31729,punishment,The school administered a ___ for cheating on the exam.,punishment,"{reward,commendation,incentive}"
8543,31754,pure,"This sample of gold is 99.9% ___, with almost no other metals mixed in.",pure,"{shiny,heavy,valuable}"
8545,31779,purple,The artist mixed red and blue paint to create a deep shade of ___.,purple,"{orange,green,yellow}"
8547,31796,purse,"The government controls the national ___, allocating funds for various public services.",purse,"{agenda,policy,debate}"
8550,31812,push,"When the door was stuck, he had to ___ hard to get it open.",push,"{pull,twist,knock}"
8551,31619,put,Please ___ the documents on the desk before leaving the office.,put,"{take,shred,hide}"
8552,31837,puzzle,"The complex instructions ___ the new hires, leaving them unsure where to begin.",puzzled,"{motivated,trained,annoyed}"
8553,31932,qualification,One of the main ___ for the job is a certification in project management.,qualifications,"{duties,benefits,responsibilities}"
8556,31942,quality,"The high ___ of the material, known for its durability and fine weave, justified the expensive price.",quality,"{origin,price,style}"
8558,31970,quarter,The company's profits increased significantly in the fourth ___ of the fiscal year.,quarter,"{month,week,half}"
8559,31991,queen,"Wearing her crown and royal gown, the ___ presided over the ceremony with regal poise.",queen,"{king,prince,emperor}"
8563,32014,questionnaire,"To gauge their opinions on workplace culture, employees completed a detailed ___ with scaled responses.",questionnaire,"{report,memo,contract}"
8564,32016,queue,"During rush hour, commuters formed a long ___ for the subway entrance.",queue,"{circle,group,crowd}"
8570,32068,quit,"After many years, he decided to ___ his job and travel the world.",quit,"{begin,change,keep}"
8571,32070,quite,I was ___ surprised by the results; they were not at all what I expected.,quite,"{rarely,almost,never}"
8575,32105,race,"He ___ to the finish line in record time, leaving the crowd cheering.",raced,"{walked,jogged,strolled}"
8576,32113,racial,"The new law aimed to end discrimination based on skin color and ethnicity, promoting ___ equality.",racial,"{gender,economic,social}"
8581,32139,radiation,The nuclear power plant had thick concrete walls to contain the harmful ___ from the reactor core.,radiation,"{vibration,noise,pressure}"
8583,32147,radio,"Since the broadcast was audio-only, she turned on the ___ to listen to the live concert from her kitchen.",radio,"{television,projector,monitor}"
8586,32200,rail,"He gripped the safety ___ tightly as he walked carefully down the steep, narrow staircase.",rail,"{step,wall,rope}"
8587,32206,railway,"The new high-speed train network is the latest addition to the country''s extensive ___, allowing for faster travel.",railway,"{highway,airport,canal}"
8588,32208,rain,"In the tropics, it ___ almost every afternoon, making the streets slick.",rains,"{shines,cools,snows}"
8589,32221,raise,"Through a series of charity events, the foundation successfully ___ millions for the new children''s hospital.",raised,"{donated,invested,withdrew}"
8593,32276,rank,"In the military, officers advance through different ___ as they gain experience.",ranks,"{missions,barracks,uniforms}"
8600,32324,rat,"Much larger than a mouse, the white lab ___ was known for its intelligence in solving mazes.",rat,"{mouse,hamster,insect}"
8601,32327,rate,The manager will ___ the employee's performance after the quarterly review.,rate,"{promote,hire,ignore}"
8602,32332,rather,I'm not a big fan of crowded parties; I would ___ stay home with a good book.,rather,"{never,also,still}"
8607,32373,ray,"A single ___ of sunlight broke through the clouds, illuminating the meadow.",ray,"{piece,glimmer,flash}"
8608,32384,reach,The child stood on his toes but still couldn't ___ the cookies on the top shelf.,reach,"{see,smell,want}"
8609,32388,react,Chemists carefully observe how the different substances ___ when they are mixed together.,react,"{settle,dissolve,combine}"
8615,32408,ready,Dinner is almost ___; I just need to add the final garnish to the plates.,ready,"{cooked,hot,served}"
8624,32452,reason,The ___ for the delay was a sudden power outage.,reason,"{result,story,timing}"
8631,32490,rebuild,"After the original theater was completely destroyed by fire, the council voted to ___ it with a modern design.",rebuild,"{repair,inspect,close}"
8633,32511,receipt,Please keep the ___ as proof of purchase for warranty purposes.,receipt,"{invoice,order,coupon}"
8644,32579,recognize,"We ___ the melody instantly, even though it was played on an unfamiliar instrument.",recognized,"{misidentified,confused,overlooked}"
8645,32590,recommend,"Based on your excellent experience, could you ___ a good restaurant in this area?",recommend,"{demand,command,reserve}"
8648,32616,record,The researcher must accurately ___ the participants' responses during the interview.,record,"{invent,ignore,summarize}"
8651,32630,recover,"After the flu, he hopes to ___ fully before the marathon.",recover,"{weaken,train,compete}"
8656,32678,red,"The stop sign was a bright ___ color, warning drivers to halt.",red,"{blue,yellow,green}"
8659,32764,refer,"In academic writing, an author ___ to previous studies to support their argument.",refers,"{invents,forgets,questions}"
8661,32767,reference,Please include at least three scholarly ___ in your bibliography.,references,"{opinions,summaries,drafts}"
8665,32808,reform,"The education system underwent a major ___ last year, aiming to improve equality.",reform,"{decline,budget,conference}"
8669,32850,refusal,"Despite our pleas, the manager''s ___ to approve the budget was final.",refusal,"{willingness,decision,hesitation}"
8672,32864,regard,He holds his mentor in high ___.,regard,"{contempt,scrutiny,suspicion}"
8673,32866,regardless,"___ of the weather forecast, the hikers continued their trek.",regardless,"{because,instead,aware}"
8677,32890,register,All participants must ___ for the workshop before the deadline.,register,"{prepare,pay,leave}"
8679,32899,regret,"I ___ not having taken the earlier train, as it caused me to miss the meeting.",regret,"{celebrate,enjoy,forget}"
8680,32910,regular,"She prefers a ___ schedule, working the same hours each weekday.",regular,"{flexible,chaotic,short}"
8683,32918,regulation,New ___ requires all vehicles to undergo safety inspections every two years.,regulation,"{suggestion,exemption,opinion}"
8693,32999,relation,The study explores the ___ between poverty and poor health outcomes.,relation,"{difference,space,solution}"
8694,33003,relationship,Open communication is vital for a healthy ___ between teammates.,relationship,"{competition,conflict,hierarchy}"
8695,33005,relative,"At the family reunion, I met a distant ___ I had never seen before.",relative,"{friend,neighbor,colleague}"
8707,33044,religion,Buddhism is a major ___ practiced by millions worldwide.,religion,"{language,continent,government}"
8710,33063,rely,"For the project to succeed, we must ___ on accurate data.",rely,"{ignore,invent,alter}"
8711,33065,remain,Only three contestants ___ in the competition after the final round.,remain,"{start,win,leave}"
8715,33074,remark,She ___ that the painting was too bright for the gallery lighting.,remarked,"{denied,wondered,painted}"
8720,33088,remind,The calendar ___ me to send the birthday card tomorrow.,reminded,"{allowed,forced,forbade}"
8722,33112,remote,The village was so ___ that it took three days to reach by car.,remote,"{nearby,crowded,modern}"
8724,33119,remove,Please ___ your shoes before entering the house.,remove,"{wear,tie,clean}"
8733,33224,replace,"After the lightbulb burned out, she had to ___ it with a new one.",replace,"{unscrew,shatter,polish}"
8741,33267,representative,Each state sent a ___ to the federal convention to voice its concerns.,representative,"{governor,citizen,historian}"
8745,33310,reputation,His outstanding ___ among colleagues helped him secure the promotion.,reputation,"{performance,attitude,ambition}"
8746,33315,request,She sent an urgent ___ for additional funding before the deadline.,request,"{demand,memo,rejection}"
8749,33336,rescue,Firefighters ___ the trapped hikers just before nightfall.,rescued,"{observed,supplied,questioned}"
8750,33338,research,The latest ___ on climate change suggests a faster rise in sea levels than previously thought.,research,"{opinion,debate,speculation}"
8752,33347,resemble,The painting ___ the style of the early Renaissance masters.,resembles,"{contrasts,challenges,modernizes}"
8754,33356,reserve,The national park ___ a large area of untouched forest for future generations.,reserves,"{destroys,exploits,develops}"
8760,33379,resign,"Following the public controversy, the minister announced he would ___ from his position.",resign,"{retire,pause,reapply}"
8768,33423,respect,"You should always ___ the opinions of others, even when you disagree.",respect,"{ignore,dismiss,belittle}"
8771,33444,respond,He didn't ___ to the email until the next morning.,respond,"{react,forward,delete}"
8773,33449,responsibility,"As the eldest sibling, it is my ___ to ensure the younger children are ready for school each morning.",responsibility,"{privilege,choice,ambition}"
8775,33454,rest,The doctor advised him to get plenty of ___ after the surgery.,rest,"{exercise,work,stress}"
8776,33458,restaurant,We celebrated her promotion at a new ___ downtown with a rooftop garden.,restaurant,"{gallery,theater,bookstore}"
